TRACTCE,GEOID,FIPS,POPULATION,MEDIAN_NDVI_2019,MEDIAN_NDVI_2020,MEDIAN_NDVI_2021,MEDIAN_NDVI_2022,MEDIAN_NDVI_2023,MEDIAN_NDVI_2024,MEAN_NDVI_2019,MEAN_NDVI_2020,MEAN_NDVI_2021,MEAN_NDVI_2022,MEAN_NDVI_2023,MEAN_NDVI_2024
191902,1400000US06037191902,06037191902,3077,0.2668706627285226,0.2518567102296011,0.2558773778401007,0.2639905873097871,0.244630966335535,0.2602490782374879,0.2595236915963848,0.2498586930079954,0.2510522287805317,0.2666099200899119,0.2335368243013941,0.2345945231495733
404901,1400000US06037404901,06037404901,5091,0.2207590779225577,0.2207290956951494,0.2128355821425264,0.2127068634328952,0.2091757670048233,0.2281457485224478,0.2277720909463189,0.2272965770032667,0.2214120658923586,0.2249611217228593,0.2165084859584156,0.2371553409328716
109604,1400000US06037109604,06037109604,2893,0.2637125918343158,0.2675730306622341,0.2360851720269801,0.2521237134933471,0.2598300628964132,0.2635055093398111,0.2630676692993129,0.2665949705109499,0.2398705011708365,0.2513054600581704,0.2591503874847515,0.262013592557503
800328,1400000US06037800328,06037800328,1372,0.6267421865591628,0.537152733761796,0.3535925423343899,0.5020609027373552,0.6464981163576848,0.5663907882626908,0.5410040520500765,0.5015187842086313,0.3423643238404227,0.4616334012500019,0.5047243111870792,0.5040972204369021
432801,1400000US06037432801,06037432801,2360,0.1384740384813839,0.1380746407391495,0.142910670964223,0.1384466899829478,0.12292709668926,0.1001399163950702,0.1947657600232879,0.1770005823883494,0.1760059968589652,0.1684871841621435,0.151544769265699,0.1368858863476028
542200,1400000US06037542200,06037542200,6889,0.2477172495744563,0.2397780590229707,0.2284809505362782,0.2323158743590958,0.236325324177742,0.2438722744349088,0.258632445077319,0.2450122515831486,0.2430269257619933,0.2475340991933547,0.250904178426352,0.2521572823711929
231902,1400000US06037231902,06037231902,3120,0.146323249835809,0.1260978834969656,0.1299557356457961,0.1455549945433934,0.1423535484646936,0.1423573020604712,0.167452447707889,0.1342098822187913,0.1483479170112617,0.1626864302207278,0.1584986535635703,0.1578000419634329
194402,1400000US06037194402,06037194402,3252,0.2169993724108057,0.2097189435989934,0.2087864443501469,0.2040084501521141,0.1928670814620005,0.2010488739080321,0.2311661982031887,0.2233626183612151,0.223650531507709,0.2336496593431622,0.2114836059228297,0.2131677406069089
430003,1400000US06037430003,06037430003,4489,0.5645657875641268,0.5724154087305285,0.4862339302112463,0.5487858662734159,0.6152359621403612,0.6621463303732426,0.5466114925610077,0.5594534290188383,0.4850568768965592,0.5427114313225035,0.5440550073147955,0.622681233255727
552302,1400000US06037552302,06037552302,3358,0.1932113524526357,0.2014546129679564,0.1935023036730742,0.1937768430888551,0.2009815418871553,0.2085929661989212,0.2148142695946614,0.2169934440350332,0.2144030155544671,0.2155678583159298,0.2203923870834288,0.2226888713034301
700502,1400000US06037700502,06037700502,4428,0.1503070987729248,0.1506207134904741,0.1463407886038029,0.1499376139342347,0.1343358863311208,0.1426859606310121,0.2048462988585291,0.1982534762806364,0.1922187842717117,0.1999011245529506,0.1691590570180242,0.1844144639124535
134201,1400000US06037134201,06037134201,4235,0.247672414407134,0.2510020970432639,0.2285734557443733,0.2479362243231099,0.2284815665334463,0.2402178165705307,0.23962596386868,0.242514376867427,0.2246961857410518,0.2443858258780404,0.2307893870373816,0.2187315939380514
265524,1400000US06037265524,06037265524,2721,0.1817174504200617,0.1857552786768486,0.1696386569958241,0.1791034734788093,0.1584077521785316,0.1693332377776478,0.2480775811512877,0.2477964114449381,0.220319098045843,0.2362156949755796,0.200650240926769,0.2333054944007482
134302,1400000US06037134302,06037134302,3721,0.3107925563996064,0.3180681339167336,0.2872806203365325,0.3028359871627897,0.2913196670362747,0.3104690288580875,0.3113317241640323,0.3202356788945253,0.2951027030845231,0.310559500392974,0.2971489868299936,0.3119985890254516
554514,1400000US06037554514,06037554514,4444,0.2364308688511663,0.2322296679234218,0.2285410278425314,0.2326189420962576,0.2325279681274952,0.2402599705693522,0.2688488075209435,0.2559571538793639,0.2560652484643045,0.2551507325966863,0.2548068709656702,0.2661735834397817
980025,1400000US06037980025,06037980025,725,0.0583899558594685,0.0583313936980128,0.0585999133600085,0.0662999606590571,0.0664310540744004,0.0587455721837465,0.109359712743665,0.0967216197867394,0.103435983284743,0.1140057396401934,0.1093368225306768,0.0881956565903209
269908,1400000US06037269908,06037269908,1879,0.0993367579679315,0.1000387296080589,0.0986300110816955,0.0957875780790383,0.0964343558184339,0.1004875650367707,0.1440039040167585,0.1507738799234153,0.1438508407702807,0.1418508024782288,0.1370110915332883,0.1479876598103922
408626,1400000US06037408626,06037408626,4299,0.3766515471402881,0.3846751758235662,0.3298411689561459,0.353687422350049,0.3883403445863852,0.3961199425409322,0.4057480872777204,0.4167549038015242,0.3680153890212562,0.3852547218635251,0.4276576185639846,0.4146848297866264
124400,1400000US06037124400,06037124400,4337,0.3227722719311714,0.3338180363541142,0.3105440941258394,0.3298397137953985,0.3145335892003453,0.350034045725948,0.3437331038962806,0.3435544403237943,0.3099368427162752,0.3430147118971083,0.3411508675075836,0.3726658073863272
602900,1400000US06037602900,06037602900,4463,0.0409968414716215,0.0371590434497411,0.0449623275470893,0.0448173314635987,0.0448681272194052,0.0410858253725955,0.0987814011805134,0.0902977310482051,0.0925121508515838,0.0962532754606884,0.1008341140960326,0.0939194897955267
270200,1400000US06037270200,06037270200,3463,0.1933040132110347,0.1856170465367324,0.1705831006169319,0.1811239309759901,0.1893780201673507,0.1889727377827372,0.2070744734471069,0.1997484262789514,0.1873612615060872,0.2017259101082775,0.2100267701790585,0.2012427066495939
482403,1400000US06037482403,06037482403,3261,0.2049197361862652,0.1816361060659017,0.1818317428145105,0.1814055584375988,0.1815456909672269,0.1890409703438098,0.2532070441080026,0.2101368836495076,0.2236288695580056,0.222282866553844,0.2141157583342458,0.2431144147552267
481300,1400000US06037481300,06037481300,2936,0.2323922736679348,0.2244346484584106,0.2170459753479428,0.221043636814633,0.216505882865659,0.2363059157378053,0.241877872052482,0.2217924586457743,0.2288237059749875,0.2287610943372698,0.2198280629411104,0.2433159245819662
482401,1400000US06037482401,06037482401,3529,0.2407059613615274,0.2282338876809392,0.2206818876521928,0.2246810123324394,0.2130973413586616,0.2284953117370605,0.256792721848482,0.2366044020279319,0.2299347825465261,0.2326287254233604,0.2087340586122665,0.2462519553241438
535002,1400000US06037535002,06037535002,3421,0.1456992455934762,0.1312375552952289,0.1293619691672986,0.1338841021060943,0.1302679181098938,0.1305195245072173,0.1474245381849327,0.1355536124840122,0.138575802235574,0.1463814097764068,0.140807297701088,0.1459934614048807
404501,1400000US06037404501,06037404501,2880,0.1501482687949381,0.1465530761519436,0.1387046750736715,0.1429557020276328,0.1432885626042553,0.1432593970981902,0.1868630047109268,0.1847121289685445,0.1753215173256865,0.1778516386071286,0.1833495866363044,0.1917920938754611
139401,1400000US06037139401,06037139401,2847,0.1428228628344028,0.1430361683552082,0.1432161442935466,0.154978834092617,0.1388071030378341,0.1464035972952842,0.1976255815878402,0.1884444987406239,0.1855333449975644,0.2011687942404925,0.1943999918073353,0.1962815093718237
128801,1400000US06037128801,06037128801,3765,0.2409360158791601,0.2554916664958,0.2364396435056148,0.2479166531116599,0.2250418825835946,0.2324354478291102,0.2550134095098783,0.2587582432003784,0.249107344511653,0.2640554061742045,0.243710772079931,0.2595229943186545
603400,1400000US06037603400,06037603400,4566,0.2284414509409352,0.2167116671800613,0.2092386757491335,0.2049016635093929,0.2210066922401127,0.2248356965455142,0.2326259939406369,0.2211247473384215,0.2152868722133528,0.2158843610297336,0.2283374660669865,0.2222871070556561
207307,1400000US06037207307,06037207307,1156,0.0348835303089939,0.0263453621171119,0.0329163233992181,0.0359109225441735,0.0403135497084696,0.0228673468025928,0.0720051177198581,0.0508730476867971,0.0808826483929395,0.084619576455619,0.0918453466522398,0.0660114343767643
403401,1400000US06037403401,06037403401,4921,0.2905794839209505,0.2984864447666945,0.2753246413389369,0.2873857660943447,0.2988762846031602,0.3023752402963442,0.3324611941548993,0.3418016140353557,0.3071409652036883,0.3212955441641857,0.3399390923595867,0.3423690720884718
265602,1400000US06037265602,06037265602,3291,0.3067174724170139,0.298886379593829,0.2865004042784373,0.2988631725311279,0.2910069690353569,0.2944266154888498,0.3033132360387044,0.2904875698793321,0.2842366374906443,0.2974954246132219,0.2743747280384707,0.2645757812295193
405701,1400000US06037405701,06037405701,3885,0.23263320958404,0.2170549737975785,0.2047008302752496,0.2090324242291408,0.208811313703653,0.2212413923490136,0.2399206946253851,0.2249226714655959,0.2172845171043434,0.221340449882429,0.220695507489044,0.2360223372416471
297602,1400000US06037297602,06037297602,3566,0.2402410189310709,0.2364058446463036,0.2128089369860011,0.2242409709474103,0.2321804645471274,0.2486278528052009,0.2630990085326152,0.2544788667710243,0.2351494954562414,0.2492266331790896,0.2565115730948012,0.2665510020507658
106641,1400000US06037106641,06037106641,2296,0.3103050287591339,0.3177864574469052,0.2913241863250732,0.2983911087874275,0.3028636047194174,0.3146143216820372,0.3395760408174728,0.3404130902894949,0.3143153441287639,0.3204580068114152,0.330219604073836,0.3437448291318115
543703,1400000US06037543703,06037543703,3378,0.1541430911742941,0.1463527079182252,0.1383169813907294,0.1387880647807367,0.131436550437126,0.1383324672475821,0.1604688420951157,0.1398755187402918,0.1453317690140438,0.1508004809327366,0.1475786323811396,0.1520595713249513
104322,1400000US06037104322,06037104322,2244,0.1350542428345393,0.1387284353174014,0.1315853401283918,0.1424609974903219,0.1468378339727295,0.1385748364688068,0.1483135692018716,0.1559953679095505,0.1396174870530485,0.148973592159988,0.1591127713972131,0.1615117714028617
208302,1400000US06037208302,06037208302,4528,0.1612790276606877,0.1505014489930088,0.1505696361703711,0.1615798732661825,0.1582482281742216,0.1666386226812998,0.1955056462353338,0.1767339176622576,0.1781631520012237,0.1924139743597572,0.1929416511824948,0.2027096050087967
402801,1400000US06037402801,06037402801,4850,0.1071964023140918,0.1076924476495606,0.1036847739589157,0.1033336675613674,0.1037739462625006,0.107431637339841,0.1442894797458632,0.146049116419887,0.1395647227061189,0.1360807196517765,0.1362729498830658,0.1455283125081108
267201,1400000US06037267201,06037267201,2855,0.1699388251963211,0.1627291892383709,0.1463889122994758,0.1545390472613244,0.1457341354254071,0.147350862622261,0.2238030505686683,0.2170371036305003,0.210034475858842,0.2201375113545138,0.18595913886616,0.2114460402448759
267901,1400000US06037267901,06037267901,3569,0.1212818111995179,0.1134091459465127,0.1210086708614282,0.12867743311103,0.1209438242870916,0.1132960323380356,0.1780200932208546,0.1631367286552665,0.1716534724100982,0.1820821423951973,0.1722584467311519,0.1750873026571854
501803,1400000US06037501803,06037501803,4951,0.1818115148279402,0.18970764808739,0.1811788198020723,0.1815777336854406,0.1780672332473973,0.185036400394792,0.2005569988252508,0.2024257736013348,0.1977173661483673,0.1985420380487861,0.193379054836095,0.2083067090595944
124105,1400000US06037124105,06037124105,2395,0.1798290295473834,0.1942725562005548,0.1778807019193967,0.1892606360924165,0.1694058030843734,0.1891005208469787,0.1955488348534462,0.2035930485368269,0.1918387545348209,0.205708559741003,0.1916438661878174,0.2078379598135809
189600,1400000US06037189600,06037189600,3728,0.4042279429469177,0.3964750046005331,0.3694494300197135,0.3890962905204368,0.3886505484921592,0.4277641236782074,0.4069613789135835,0.382289142333603,0.3676348506203632,0.3891237018811706,0.388743912584311,0.4188473488660679
218800,1400000US06037218800,06037218800,2598,0.1778879404067993,0.1708995465242545,0.1618315795037363,0.1774281088522575,0.1781719302137693,0.1857143069307009,0.198689174330122,0.1859735702714925,0.1806930754078599,0.1974682053485718,0.1920667787789521,0.2069468117688614
113424,1400000US06037113424,06037113424,3433,0.2325383992018234,0.2366736782726684,0.2089183300596293,0.2241914565070464,0.2128218649846387,0.2245590697277629,0.2432583734735217,0.2475154490691059,0.2270077754547062,0.2443804365871448,0.2351439619322997,0.2414743994178635
554301,1400000US06037554301,06037554301,3403,0.2479230691989263,0.2204790006081263,0.216682165269717,0.2249969428250089,0.2210533123518221,0.2283989239239554,0.2535349698150718,0.2021968204532647,0.2244454569896517,0.2335686450567958,0.22265778257257,0.2349861830654285
104321,1400000US06037104321,06037104321,3030,0.1930873349308967,0.2047040149569511,0.1816373189428578,0.1894912706440117,0.1815235666041357,0.1968337470552924,0.2026525069479741,0.2096744442771162,0.186869563061422,0.1924219246503926,0.1960381231139728,0.2104695547558313
220000,1400000US06037220000,06037220000,5154,0.197598411311065,0.1976075301544906,0.1857161794506242,0.2048683020121042,0.1898229259743609,0.2011799358415164,0.2090764801729331,0.2045360695663623,0.2020678407320295,0.2205150409721633,0.2071559250591519,0.2178524268878001
920031,1400000US06037920031,06037920031,5346,0.3576467823204017,0.3417954798318228,0.2557315222015716,0.3261112917742407,0.3710043120747851,0.4019846938541414,0.3499987777256986,0.3428354181677945,0.268531037602244,0.326571445261855,0.3705370493321148,0.3910886471639938
502603,1400000US06037502603,06037502603,3260,0.263339919738533,0.2674371825648127,0.2598212229395065,0.2561437134365009,0.2520812973380089,0.275370812119367,0.2779939755426943,0.2770114732046371,0.2765875759641386,0.2657599951026225,0.2534056136436953,0.2822672654372499
135205,1400000US06037135205,06037135205,2342,0.470573970249721,0.5095009674878398,0.353480085139949,0.4400263113388116,0.572699244817098,0.5564594127504083,0.4546161594995637,0.4777468158731545,0.3604825407034587,0.4384033630350292,0.4497657376714922,0.4722326026312309
119802,1400000US06037119802,06037119802,2956,0.2401466822885204,0.2433749354368136,0.2213493645688489,0.2285606002197334,0.2210291450103674,0.2401863938818375,0.2445717152048905,0.2479343214451514,0.2279832943506101,0.2424640351381483,0.2314801532748081,0.2556172620210431
137504,1400000US06037137504,06037137504,1893,0.5605066727543193,0.5330975520111011,0.4317063457844821,0.5644019072111603,0.607245836814458,0.6114202721419909,0.5256461514698242,0.4976816845594352,0.4328475726233428,0.5391106830729694,0.5353507063566151,0.550658411622168
554302,1400000US06037554302,06037554302,4026,0.1736979827284813,0.1701553706079721,0.1618103716108534,0.1696572229266166,0.1501279026269912,0.1578740580080463,0.2186653470974977,0.2001795256380671,0.194547645644051,0.2041807578275166,0.1993751096606111,0.201695294810594
570204,1400000US06037570204,06037570204,4086,0.2632630407810211,0.2593050486964718,0.2405413758970432,0.243669319011543,0.2353536117693473,0.2636549342343736,0.2741373197099669,0.2664104770706714,0.2567065935420088,0.2591334622156154,0.2293838041214682,0.275050187092999
121801,1400000US06037121801,06037121801,3684,0.2167951708490198,0.2204665800122773,0.1936595931649208,0.2125742915603849,0.2131498181046801,0.2329035733754818,0.2238992880868616,0.2174007113306582,0.2002974225204507,0.2208753662351494,0.2179210195563317,0.2362256332010248
104201,1400000US06037104201,06037104201,4433,0.1812630013944504,0.1897512649496396,0.166172187514275,0.1700245787700017,0.177891062429318,0.1898111075162887,0.1863464991455587,0.1901590910802656,0.1700406870179901,0.1768316172812067,0.1867598623628795,0.2007443611785585
910607,1400000US06037910607,06037910607,3933,0.2128716635483282,0.2126090588850948,0.1773981010094785,0.1855685325229869,0.1814838566800195,0.1973268013262494,0.2435706549536922,0.2343266662759361,0.1903081757317807,0.2000554033710989,0.2140218069764922,0.2241117633348313
701802,1400000US06037701802,06037701802,4381,0.1736309147543377,0.1780180141906157,0.1658050465604029,0.1777142139213369,0.1853172770787355,0.1967361604469479,0.2473614781725787,0.2454293287969337,0.2277356777784058,0.2446759584556783,0.2233277594225458,0.262187407257282
554900,1400000US06037554900,06037554900,6978,0.2054415949273879,0.1975955485361967,0.1894787131405328,0.189179019622437,0.1934257116917583,0.2011968508778133,0.2272871738149127,0.2137253926785768,0.2096491976712734,0.2070036103553897,0.2189280206671898,0.2220137385813685
194101,1400000US06037194101,06037194101,3260,0.5487219344645848,0.5253898451422403,0.4512125177373389,0.4942307396958557,0.5489739083246824,0.5957680264198973,0.5166265372160902,0.5048602930712724,0.4419046760968588,0.4768722791830031,0.503172622470636,0.5535130507406562
192300,1400000US06037192300,06037192300,2925,0.3582505194609667,0.3539730279963746,0.3490664737869282,0.3692938129122746,0.3337448644461642,0.3694477719125676,0.3793246514922135,0.3632233828781819,0.373189282859925,0.3940915279801029,0.3487134908237861,0.3724884577825352
500403,1400000US06037500403,06037500403,3898,0.2620510291128502,0.2753741621209802,0.2674129038844556,0.2558387490479569,0.2541672499483821,0.2694104662298017,0.2912166691944087,0.316231082346289,0.2979228920347183,0.2824023281786162,0.2841822720112086,0.3018926088920638
481603,1400000US06037481603,06037481603,3687,0.255510926246643,0.2317167678563225,0.2403827148492646,0.240706286647103,0.2392158030679664,0.2440974462416864,0.2479894194215058,0.2176288147631949,0.233050151508161,0.2374648651546684,0.2193219565175329,0.2428321993698286
212304,1400000US06037212304,06037212304,2040,0.0605094653188611,0.0518481946117127,0.0563166994783703,0.0610473835872028,0.0570052984874868,0.0521777934040509,0.1389396596234861,0.1216276647753317,0.1375029178350984,0.1455227890878139,0.1317609768440833,0.1422915727310587
480201,1400000US06037480201,06037480201,3788,0.3531635773719676,0.3535536199473263,0.3494024185084664,0.3650533599512918,0.3495739399330458,0.3773931761558284,0.3670913407319063,0.356123572818773,0.3588349754213968,0.3809153121426747,0.3407213351107828,0.3830867711403561
402002,1400000US06037402002,06037402002,4258,0.3182758620992529,0.3262381956801232,0.3188964324538433,0.3144846068721349,0.3066261217653233,0.3303538734465561,0.3377146638604384,0.3439996609939171,0.3358224110772768,0.3353887390925722,0.3254954354168966,0.3504257304712904
503106,1400000US06037503106,06037503106,3888,0.2558839905261993,0.2521835381076449,0.2287920633772932,0.2324297689560534,0.2403526546628014,0.2443643101250351,0.2636857089486275,0.2636867745562017,0.243716187162197,0.2406248816168242,0.2520064618166456,0.2394997925329139
186100,1400000US06037186100,06037186100,4710,0.286664890197332,0.2948559546667321,0.2714283738447272,0.2753718414966315,0.2872337314952892,0.2989333911400491,0.3160891999167444,0.3148905017810957,0.2900329688261925,0.3054819495783226,0.3244301286829928,0.3320146769620863
297001,1400000US06037297001,06037297001,1677,0.3228452086448669,0.3144016572414768,0.2911371611983129,0.3101312307916608,0.3029368219726375,0.3259338993215959,0.3592944589750879,0.3480951358528343,0.3246563838683499,0.3510699938582329,0.349253486930663,0.3536016273742109
480101,1400000US06037480101,06037480101,4035,0.2756765240171993,0.279347025309134,0.2715719001202016,0.2793002319197322,0.2677057488050829,0.2832024132875259,0.2835088066872082,0.2892946977755194,0.279400531415065,0.2918926074859854,0.2723088114587001,0.2823468154256197
203601,1400000US06037203601,06037203601,2685,0.1578244272702348,0.1465037370999654,0.1506223457075273,0.1540448250753768,0.1503330533445005,0.1543552126949419,0.1880310980855399,0.168220629375286,0.1677896526415102,0.1763546965225029,0.1738172264119728,0.1849599899222331
211701,1400000US06037211701,06037211701,2782,0.3845487417875992,0.3731447607278824,0.372334748506546,0.3734919046983123,0.3580734531084696,0.3919150233268738,0.3656226781067166,0.3518026697344503,0.355016866117095,0.345714833952326,0.3288106811470985,0.3627281755518065
460101,1400000US06037460101,06037460101,5799,0.4979980080030945,0.4902025276749555,0.4590344819904792,0.4667580425522532,0.4786040958471986,0.5097563619870323,0.4881492804667551,0.47707753331082,0.460850109619871,0.4409944297631286,0.4476646436421435,0.4366953505785075
532605,1400000US06037532605,06037532605,3760,0.0762091024301764,0.0653002030736706,0.076325524292488,0.0801406165256219,0.0760642811655998,0.0712119871750474,0.1109639911223455,0.0948135163164135,0.1055897305590502,0.1111028228471218,0.1010964178815583,0.1034703241096914
541401,1400000US06037541401,06037541401,3799,0.2480194919243776,0.22389028907493,0.2207195311784744,0.224924926396224,0.2286848924920439,0.24011043435716,0.2722183038372387,0.2288240331512173,0.2439597353338741,0.2449588622769453,0.2540108020058079,0.2583030330346271
480804,1400000US06037480804,06037480804,4817,0.2477312316244554,0.2362097441755303,0.232368356568511,0.2398264894694974,0.2405536735721247,0.247687620553931,0.2697080046849627,0.2550272136230862,0.2605437641439725,0.2660092223112236,0.2657670128116345,0.2726929253946271
106603,1400000US06037106603,06037106603,2968,0.5973818350928968,0.4120841189387909,0.3690992005025948,0.4630453769540022,0.6526924423003364,0.4960314414892059,0.5070824743455131,0.4414673228290533,0.3474939700643077,0.411700816348963,0.5530819033783777,0.4539803337535413
800103,1400000US06037800103,06037800103,3497,0.6152511481122686,0.6113762736221255,0.5019460970548432,0.6269050070644479,0.65830943483596,0.6620713650042604,0.5816067973924687,0.577278999397131,0.493866505310352,0.5943467195235861,0.5629175976672381,0.6010324370528332
276400,1400000US06037276400,06037276400,4084,0.3340700060917012,0.3302437971162852,0.3186942191512179,0.326309584910641,0.3223150188902146,0.3535440797391145,0.3403559737580862,0.3323551220149185,0.3240059949010395,0.3379950251565281,0.3328283913165219,0.3551327556765903
222001,1400000US06037222001,06037222001,3178,0.2322930803215294,0.2285029278700329,0.2249035082827213,0.2439887772003809,0.2368253511751495,0.2558397352695465,0.2384697944373247,0.2174517930852697,0.229527227736498,0.2442713786183464,0.2196693893194855,0.2546448680303009
240901,1400000US06037240901,06037240901,2711,0.2012275286247578,0.1927427972356478,0.1771219458431005,0.1897253654897213,0.1973326908606821,0.2045766514688846,0.2124739782543882,0.2040451869175973,0.1913435303888627,0.2012352584946136,0.2125989286974572,0.2166177694919412
310202,1400000US06037310202,06037310202,4902,0.3109035069743792,0.3148406111917131,0.3029351591139059,0.3062510249664767,0.2948619560137995,0.3221054591492496,0.3142336163955016,0.3095597630807248,0.3027687412252633,0.3233539630330535,0.3054388091868968,0.3342981925793816
